line_id,count,target,shift
Floor-5-Wing-South-Line-5,1171,1500,B
Floor-5-Wing-North-Line-1,973,1200,C
Floor-1-Wing-South-Line-5,1210,1200,C
Floor-5-Wing-South-Line-4,705,800,C
Floor-1-Wing-North-Line-4,444,500,B
Floor-4-Wing-North-Line-4,443,500,B
Floor-2-Wing-South-Line-4,806,800,C
Floor-4-Wing-North-Line-1,411,500,A
Floor-1-Wing-North-Line-5,504,500,A
Floor-1-Wing-South-Line-4,1507,1500,A
Floor-4-Wing-North-Line-1,1139,1200,B
Floor-4-Wing-South-Line-2,1157,1200,C
Floor-2-Wing-North-Line-2,736,800,C
Floor-1-Wing-North-Line-3,416,500,C
Floor-5-Wing-South-Line-5,1112,1200,B
Floor-4-Wing-North-Line-5,2031,2000,A
Floor-2-Wing-South-Line-5,1190,1500,C
Floor-3-Wing-South-Line-3,421,500,A
Floor-4-Wing-North-Line-5,414,500,C
Floor-1-Wing-North-Line-5,1451,1500,B
Floor-5-Wing-North-Line-1,1130,1200,B
Floor-1-Wing-South-Line-4,793,800,B
Floor-4-Wing-South-Line-5,1284,1500,C
Floor-3-Wing-North-Line-5,647,800,A
Floor-4-Wing-North-Line-1,2016,2000,B
Floor-5-Wing-North-Line-1,1937,2000,A
Floor-3-Wing-North-Line-4,749,800,B
Floor-1-Wing-South-Line-5,683,800,A
Floor-5-Wing-South-Line-3,985,1200,B
Floor-5-Wing-North-Line-1,1916,2000,B
Floor-1-Wing-North-Line-5,1993,2000,A
Floor-4-Wing-North-Line-3,1813,2000,B
Floor-2-Wing-North-Line-3,1133,1200,C
Floor-2-Wing-North-Line-5,1304,1500,C
Floor-3-Wing-North-Line-5,450,500,A
Floor-2-Wing-North-Line-1,1163,1200,C
Floor-2-Wing-North-Line-1,1570,2000,B
Floor-4-Wing-South-Line-3,1778,2000,A
Floor-1-Wing-South-Line-3,1211,1200,A
Floor-3-Wing-North-Line-2,1016,1200,A
Floor-1-Wing-North-Line-3,1087,1200,C
Floor-3-Wing-South-Line-2,1768,2000,C
Floor-5-Wing-South-Line-4,1581,2000,B
Floor-1-Wing-North-Line-3,1234,1500,B
Floor-3-Wing-North-Line-3,785,800,C
Floor-2-Wing-South-Line-3,752,800,B
Floor-5-Wing-South-Line-5,476,500,B
Floor-4-Wing-South-Line-3,1186,1200,A
Floor-1-Wing-North-Line-5,1785,2000,C
Floor-3-Wing-South-Line-3,958,1200,C
Floor-1-Wing-North-Line-3,1487,1500,A
Floor-3-Wing-North-Line-4,783,800,C
Floor-1-Wing-North-Line-2,1426,1500,A
Floor-2-Wing-North-Line-2,1485,1500,C
Floor-5-Wing-North-Line-3,1919,2000,B
Floor-1-Wing-South-Line-2,1602,2000,B
Floor-2-Wing-South-Line-4,739,800,C
Floor-5-Wing-South-Line-5,1996,2000,B
Floor-4-Wing-South-Line-2,1594,2000,C
Floor-3-Wing-North-Line-3,450,500,A
Floor-3-Wing-South-Line-1,1714,2000,B
Floor-1-Wing-North-Line-4,1192,1500,C
Floor-4-Wing-South-Line-4,1121,1200,A
Floor-3-Wing-South-Line-3,941,1200,B
Floor-4-Wing-North-Line-4,1947,2000,B
Floor-3-Wing-South-Line-4,419,500,A
Floor-4-Wing-North-Line-2,465,500,B
Floor-5-Wing-North-Line-4,1008,1200,B
Floor-3-Wing-South-Line-2,810,800,C
Floor-3-Wing-North-Line-1,1187,1500,B
Floor-1-Wing-North-Line-5,446,500,A
Floor-4-Wing-South-Line-4,432,500,A
Floor-2-Wing-South-Line-1,749,800,C
Floor-4-Wing-North-Line-4,1965,2000,C
Floor-5-Wing-South-Line-1,2002,2000,B
Floor-2-Wing-South-Line-1,1426,1500,A
Floor-2-Wing-South-Line-5,1471,1500,C
Floor-3-Wing-North-Line-5,1981,2000,A
Floor-5-Wing-South-Line-3,662,800,C
Floor-2-Wing-North-Line-5,1165,1200,B
Floor-2-Wing-South-Line-3,711,800,B
Floor-5-Wing-North-Line-5,972,1200,B
Floor-3-Wing-North-Line-5,1139,1200,B
Floor-2-Wing-South-Line-1,767,800,A
Floor-3-Wing-South-Line-1,1634,2000,B
Floor-5-Wing-North-Line-3,1475,1500,A
Floor-4-Wing-North-Line-4,1201,1500,A
Floor-3-Wing-South-Line-1,730,800,A
Floor-2-Wing-North-Line-3,791,800,C
Floor-1-Wing-North-Line-1,1373,1500,C
Floor-3-Wing-North-Line-4,1575,2000,B
Floor-5-Wing-South-Line-1,1104,1200,C
Floor-4-Wing-North-Line-2,503,500,A
Floor-5-Wing-North-Line-3,1375,1500,B
Floor-4-Wing-South-Line-3,427,500,C
Floor-5-Wing-South-Line-5,1851,2000,A
Floor-2-Wing-South-Line-1,1470,1500,B
Floor-4-Wing-South-Line-5,1596,2000,C
Floor-4-Wing-North-Line-1,811,800,C
Floor-1-Wing-North-Line-5,1446,1500,B
Floor-1-Wing-North-Line-4,1179,1200,C
Floor-4-Wing-South-Line-5,473,500,A
Floor-5-Wing-South-Line-4,489,500,A
Floor-3-Wing-North-Line-2,408,500,C
Floor-4-Wing-North-Line-2,731,800,A
Floor-1-Wing-North-Line-4,1485,1500,B
Floor-1-Wing-South-Line-2,1457,1500,A
Floor-5-Wing-South-Line-1,1939,2000,A
Floor-4-Wing-South-Line-2,1510,1500,B
Floor-3-Wing-South-Line-5,1516,1500,A
Floor-5-Wing-South-Line-2,1980,2000,A
Floor-3-Wing-South-Line-4,453,500,B
Floor-3-Wing-South-Line-5,449,500,A
Floor-4-Wing-South-Line-1,435,500,C
Floor-2-Wing-South-Line-1,1315,1500,C
Floor-2-Wing-South-Line-1,469,500,C
Floor-5-Wing-South-Line-5,1177,1500,B
Floor-1-Wing-North-Line-5,667,800,C
Floor-3-Wing-South-Line-5,1484,1500,C
Floor-3-Wing-North-Line-5,804,800,B
Floor-2-Wing-North-Line-3,714,800,A
Floor-3-Wing-North-Line-4,402,500,A
Floor-4-Wing-North-Line-3,1045,1200,C
Floor-5-Wing-North-Line-2,1229,1500,B
Floor-5-Wing-North-Line-1,439,500,C
Floor-5-Wing-North-Line-3,1614,2000,B
Floor-1-Wing-North-Line-3,399,500,A
Floor-2-Wing-South-Line-3,446,500,C
Floor-4-Wing-South-Line-2,1132,1200,A
Floor-1-Wing-North-Line-4,417,500,B
Floor-2-Wing-North-Line-5,1167,1200,C
Floor-3-Wing-South-Line-3,1467,1500,A
Floor-5-Wing-South-Line-2,1323,1500,B
Floor-5-Wing-North-Line-1,1128,1200,B
Floor-5-Wing-South-Line-1,694,800,C
Floor-3-Wing-North-Line-3,1084,1200,C
Floor-3-Wing-North-Line-2,632,800,A
Floor-5-Wing-North-Line-1,431,500,C
Floor-3-Wing-North-Line-1,1385,1500,A
Floor-4-Wing-North-Line-3,1468,1500,A
Floor-4-Wing-South-Line-1,762,800,A
Floor-2-Wing-South-Line-2,1474,1500,C
Floor-4-Wing-South-Line-5,1860,2000,C
Floor-3-Wing-South-Line-2,1355,1500,A
Floor-4-Wing-South-Line-1,471,500,A
Floor-1-Wing-North-Line-1,1187,1200,B
Floor-4-Wing-South-Line-2,410,500,A
Floor-5-Wing-North-Line-1,1893,2000,B
Floor-3-Wing-North-Line-2,1115,1200,B
Floor-3-Wing-North-Line-1,417,500,B
Floor-4-Wing-North-Line-5,999,1200,B
Floor-2-Wing-North-Line-1,642,800,C
Floor-1-Wing-North-Line-4,1245,1500,C
Floor-1-Wing-South-Line-2,497,500,C
Floor-3-Wing-South-Line-1,1147,1200,B
Floor-5-Wing-South-Line-1,1304,1500,B
Floor-1-Wing-North-Line-4,1188,1200,A
Floor-2-Wing-North-Line-3,1574,2000,B
Floor-3-Wing-North-Line-3,408,500,B
Floor-3-Wing-South-Line-1,1945,2000,C
Floor-2-Wing-South-Line-1,750,800,C
Floor-2-Wing-South-Line-1,467,500,B
Floor-4-Wing-North-Line-1,1430,1500,C
Floor-2-Wing-South-Line-3,507,500,C
Floor-3-Wing-North-Line-3,1850,2000,A
Floor-4-Wing-North-Line-2,1358,1500,C
Floor-2-Wing-North-Line-2,1592,2000,A
Floor-1-Wing-North-Line-4,783,800,B
Floor-2-Wing-South-Line-4,448,500,C
Floor-2-Wing-North-Line-1,412,500,C
Floor-4-Wing-South-Line-2,1411,1500,A
Floor-4-Wing-North-Line-5,481,500,A
Floor-2-Wing-North-Line-1,1095,1200,B
Floor-1-Wing-North-Line-5,1834,2000,C
Floor-3-Wing-South-Line-4,1452,1500,C
Floor-3-Wing-North-Line-5,625,800,A
Floor-2-Wing-South-Line-4,1578,2000,C
Floor-5-Wing-South-Line-1,1398,1500,B
Floor-3-Wing-South-Line-1,424,500,A
Floor-3-Wing-North-Line-1,1493,1500,A
Floor-1-Wing-South-Line-4,1014,1200,A
Floor-5-Wing-North-Line-1,722,800,A
Floor-2-Wing-South-Line-5,1240,1500,C
Floor-1-Wing-South-Line-2,1090,1200,C
Floor-3-Wing-North-Line-4,1280,1500,A
Floor-4-Wing-North-Line-5,643,800,C
Floor-3-Wing-North-Line-2,652,800,A
Floor-1-Wing-North-Line-5,404,500,A
Floor-2-Wing-North-Line-5,482,500,A
Floor-2-Wing-North-Line-3,472,500,A
Floor-3-Wing-South-Line-1,1566,2000,A
Floor-5-Wing-South-Line-2,632,800,C
Floor-4-Wing-North-Line-1,1482,1500,B
Floor-4-Wing-North-Line-3,1030,1200,B
Floor-1-Wing-North-Line-1,1210,1500,A
Floor-3-Wing-South-Line-3,630,800,B
Floor-4-Wing-North-Line-3,1574,2000,B
Floor-2-Wing-North-Line-2,426,500,A
Floor-3-Wing-South-Line-5,1412,1500,B
Floor-1-Wing-South-Line-3,1127,1200,B
Floor-5-Wing-South-Line-3,1434,1500,C
Floor-1-Wing-North-Line-3,1324,1500,C
Floor-3-Wing-South-Line-4,1156,1200,C
Floor-2-Wing-North-Line-4,480,500,A
Floor-3-Wing-North-Line-3,808,800,C
Floor-1-Wing-South-Line-5,1177,1200,A
Floor-1-Wing-South-Line-3,1150,1200,B
Floor-2-Wing-North-Line-2,436,500,C
Floor-1-Wing-North-Line-4,1089,1200,C
Floor-2-Wing-South-Line-3,1068,1200,C
Floor-5-Wing-North-Line-1,1077,1200,A
Floor-5-Wing-South-Line-1,1167,1200,B
Floor-5-Wing-South-Line-4,403,500,C
Floor-2-Wing-South-Line-3,1771,2000,B
Floor-2-Wing-North-Line-1,1076,1200,C
Floor-2-Wing-North-Line-5,643,800,B
Floor-2-Wing-North-Line-3,696,800,B
Floor-2-Wing-South-Line-3,486,500,B
Floor-3-Wing-South-Line-1,725,800,B
Floor-2-Wing-South-Line-4,950,1200,C
Floor-4-Wing-North-Line-4,948,1200,A
Floor-4-Wing-South-Line-3,1683,2000,B
Floor-3-Wing-North-Line-1,1452,1500,B
Floor-5-Wing-South-Line-1,1148,1200,A
Floor-4-Wing-North-Line-2,1184,1500,B
Floor-5-Wing-North-Line-1,1386,1500,C
Floor-3-Wing-South-Line-5,401,500,C
Floor-1-Wing-South-Line-5,1946,2000,A
Floor-2-Wing-North-Line-2,1083,1200,B
Floor-1-Wing-North-Line-3,1621,2000,C
Floor-1-Wing-North-Line-5,1666,2000,A
Floor-3-Wing-North-Line-1,720,800,B
Floor-1-Wing-North-Line-5,751,800,A
Floor-1-Wing-South-Line-1,667,800,A
Floor-2-Wing-South-Line-3,760,800,C
Floor-5-Wing-North-Line-2,664,800,A
Floor-1-Wing-North-Line-4,446,500,B
Floor-1-Wing-North-Line-4,444,500,A
Floor-1-Wing-North-Line-3,1268,1500,B
Floor-5-Wing-North-Line-4,1002,1200,A
Floor-5-Wing-South-Line-4,1891,2000,A
Floor-5-Wing-South-Line-5,1237,1500,B
Floor-3-Wing-South-Line-1,1606,2000,B
Floor-1-Wing-North-Line-3,1428,1500,B
Floor-2-Wing-South-Line-3,391,500,C
Floor-4-Wing-South-Line-5,438,500,B
Floor-4-Wing-South-Line-5,1938,2000,C
Floor-5-Wing-North-Line-4,785,800,B
Floor-3-Wing-South-Line-4,490,500,C
Floor-2-Wing-South-Line-4,711,800,A
Floor-5-Wing-North-Line-4,1227,1500,A
Floor-4-Wing-North-Line-3,1423,1500,B
Floor-3-Wing-North-Line-4,699,800,A
Floor-1-Wing-North-Line-1,1794,2000,B
Floor-1-Wing-South-Line-2,1820,2000,B
Floor-1-Wing-North-Line-4,463,500,A
Floor-2-Wing-South-Line-5,1072,1200,B
Floor-3-Wing-South-Line-4,1191,1200,B
Floor-5-Wing-South-Line-1,764,800,A
Floor-4-Wing-South-Line-1,644,800,C
Floor-5-Wing-South-Line-4,508,500,B
Floor-3-Wing-North-Line-1,1425,1500,C
Floor-2-Wing-North-Line-5,392,500,B
Floor-3-Wing-North-Line-5,1929,2000,A
Floor-4-Wing-South-Line-5,986,1200,A
Floor-5-Wing-North-Line-4,1201,1200,C
Floor-4-Wing-South-Line-2,770,800,C
Floor-4-Wing-North-Line-2,682,800,C
Floor-3-Wing-North-Line-3,401,500,A
Floor-4-Wing-North-Line-5,1030,1200,C
Floor-4-Wing-North-Line-5,1485,1500,A
Floor-4-Wing-South-Line-1,986,1200,C
Floor-1-Wing-South-Line-5,975,1200,C
Floor-3-Wing-North-Line-2,1108,1200,C
Floor-1-Wing-South-Line-1,484,500,C
Floor-2-Wing-North-Line-2,1216,1200,A
Floor-3-Wing-North-Line-3,491,500,A
Floor-3-Wing-North-Line-1,436,500,B
Floor-5-Wing-North-Line-1,785,800,B
Floor-3-Wing-North-Line-2,1214,1200,B
Floor-4-Wing-South-Line-3,1515,1500,A
Floor-4-Wing-North-Line-1,462,500,B
Floor-4-Wing-South-Line-5,645,800,B
Floor-1-Wing-North-Line-2,691,800,C
Floor-4-Wing-North-Line-3,1180,1500,B
Floor-3-Wing-South-Line-2,1619,2000,B
Floor-4-Wing-South-Line-3,991,1200,C
Floor-2-Wing-South-Line-1,1291,1500,A
Floor-4-Wing-South-Line-5,1114,1200,A
Floor-2-Wing-North-Line-1,1511,1500,A
Floor-4-Wing-South-Line-5,1685,2000,B
Floor-3-Wing-South-Line-2,1172,1200,C
Floor-2-Wing-North-Line-4,1322,1500,B
Floor-1-Wing-North-Line-2,791,800,A
Floor-3-Wing-North-Line-5,1236,1500,C
Floor-2-Wing-North-Line-4,1399,1500,C
Floor-2-Wing-North-Line-1,1313,1500,B
Floor-2-Wing-North-Line-3,1867,2000,C
Floor-4-Wing-North-Line-3,1357,1500,C
Floor-2-Wing-South-Line-1,1201,1500,B
Floor-3-Wing-North-Line-2,1119,1200,A
Floor-1-Wing-South-Line-2,1257,1500,B
Floor-5-Wing-South-Line-2,1130,1200,A
Floor-5-Wing-North-Line-4,1173,1200,A
Floor-1-Wing-North-Line-3,417,500,B
Floor-4-Wing-North-Line-2,1679,2000,C
Floor-5-Wing-North-Line-2,1673,2000,C
Floor-3-Wing-North-Line-3,1216,1200,C
Floor-2-Wing-South-Line-1,1462,1500,B
Floor-2-Wing-North-Line-1,716,800,A
Floor-4-Wing-South-Line-3,951,1200,A
Floor-1-Wing-North-Line-5,1235,1500,A
Floor-2-Wing-North-Line-5,978,1200,C
Floor-3-Wing-South-Line-3,666,800,A
Floor-4-Wing-North-Line-3,1064,1200,B
Floor-3-Wing-South-Line-1,1654,2000,B
Floor-5-Wing-South-Line-4,1213,1500,C
Floor-5-Wing-North-Line-4,1014,1200,C
Floor-5-Wing-South-Line-2,1481,1500,C
Floor-1-Wing-North-Line-5,788,800,C
Floor-1-Wing-South-Line-1,488,500,B
Floor-3-Wing-South-Line-1,397,500,A
Floor-3-Wing-North-Line-4,1805,2000,C
Floor-1-Wing-South-Line-1,399,500,A
Floor-1-Wing-South-Line-2,1958,2000,C
Floor-3-Wing-South-Line-3,455,500,C
Floor-3-Wing-North-Line-2,2035,2000,C
Floor-5-Wing-North-Line-3,1882,2000,B
Floor-5-Wing-North-Line-1,1926,2000,B
Floor-4-Wing-South-Line-3,427,500,B
Floor-1-Wing-South-Line-5,984,1200,B
Floor-2-Wing-North-Line-1,773,800,C
Floor-4-Wing-South-Line-2,975,1200,A
Floor-4-Wing-North-Line-4,460,500,A
Floor-2-Wing-South-Line-3,475,500,A
Floor-5-Wing-South-Line-5,1048,1200,A
Floor-1-Wing-South-Line-3,1250,1500,B
Floor-1-Wing-South-Line-5,428,500,A
Floor-5-Wing-South-Line-1,1424,1500,A
Floor-2-Wing-North-Line-5,420,500,C
Floor-4-Wing-South-Line-4,786,800,C
Floor-1-Wing-North-Line-1,1602,2000,B
Floor-2-Wing-North-Line-4,422,500,A
Floor-4-Wing-North-Line-3,1188,1200,A
Floor-3-Wing-South-Line-4,1455,1500,C
Floor-4-Wing-North-Line-5,710,800,C
Floor-5-Wing-North-Line-3,755,800,A
Floor-3-Wing-North-Line-3,1764,2000,A
Floor-3-Wing-South-Line-3,1967,2000,B
Floor-1-Wing-North-Line-4,801,800,B
Floor-3-Wing-South-Line-4,742,800,B
Floor-4-Wing-South-Line-3,668,800,A
Floor-3-Wing-South-Line-2,2015,2000,B
Floor-5-Wing-South-Line-3,649,800,B
Floor-3-Wing-North-Line-2,1176,1500,B
Floor-1-Wing-South-Line-1,1446,1500,B
Floor-1-Wing-North-Line-4,780,800,C
Floor-3-Wing-North-Line-2,433,500,B
Floor-4-Wing-North-Line-2,649,800,C
Floor-3-Wing-South-Line-3,785,800,A
Floor-3-Wing-South-Line-1,1707,2000,C
Floor-3-Wing-North-Line-2,2025,2000,C
Floor-4-Wing-North-Line-4,1513,1500,B
Floor-2-Wing-North-Line-1,671,800,C
Floor-2-Wing-South-Line-3,1413,1500,A
Floor-3-Wing-North-Line-5,626,800,B
Floor-3-Wing-North-Line-4,1886,2000,B
Floor-5-Wing-North-Line-1,703,800,C
Floor-1-Wing-South-Line-5,1638,2000,B
Floor-5-Wing-North-Line-3,490,500,B
Floor-1-Wing-North-Line-2,1144,1200,A
Floor-4-Wing-North-Line-1,1515,1500,A
Floor-2-Wing-South-Line-2,756,800,C
Floor-1-Wing-South-Line-2,397,500,A
Floor-1-Wing-North-Line-5,425,500,C
Floor-3-Wing-North-Line-2,1854,2000,C
Floor-1-Wing-North-Line-5,991,1200,C
Floor-4-Wing-South-Line-1,1142,1200,B
Floor-3-Wing-South-Line-4,1689,2000,B
Floor-5-Wing-North-Line-4,1206,1500,C
Floor-2-Wing-North-Line-1,1755,2000,A
Floor-3-Wing-North-Line-3,754,800,A
Floor-2-Wing-South-Line-3,1439,1500,B
Floor-3-Wing-South-Line-4,391,500,A
Floor-2-Wing-South-Line-4,661,800,C
Floor-5-Wing-South-Line-3,1975,2000,A
Floor-4-Wing-South-Line-1,1714,2000,A
Floor-3-Wing-North-Line-2,1271,1500,B
Floor-2-Wing-South-Line-1,1855,2000,A
Floor-3-Wing-North-Line-4,2025,2000,A
Floor-1-Wing-North-Line-2,1188,1500,A
Floor-1-Wing-North-Line-5,737,800,B
Floor-2-Wing-South-Line-3,1229,1500,A
Floor-3-Wing-North-Line-1,1936,2000,A
Floor-4-Wing-South-Line-1,1861,2000,C
Floor-2-Wing-South-Line-4,1239,1500,C
Floor-1-Wing-North-Line-5,1609,2000,B
Floor-4-Wing-South-Line-3,1371,1500,B
Floor-2-Wing-South-Line-1,480,500,C
Floor-2-Wing-South-Line-4,1134,1200,A
Floor-3-Wing-South-Line-1,777,800,C
Floor-4-Wing-North-Line-2,1956,2000,A
Floor-4-Wing-North-Line-5,815,800,A
Floor-5-Wing-North-Line-5,1208,1200,B
Floor-1-Wing-South-Line-3,427,500,B
Floor-1-Wing-South-Line-2,1065,1200,C
Floor-4-Wing-South-Line-2,473,500,C
Floor-2-Wing-North-Line-5,1487,1500,C
Floor-3-Wing-South-Line-4,1345,1500,C
Floor-2-Wing-South-Line-1,1101,1200,C
Floor-1-Wing-North-Line-5,769,800,A
Floor-2-Wing-North-Line-5,1170,1200,B
Floor-4-Wing-North-Line-5,1999,2000,A
Floor-3-Wing-North-Line-2,1009,1200,B
Floor-3-Wing-South-Line-1,451,500,A
Floor-1-Wing-South-Line-4,671,800,C
Floor-5-Wing-North-Line-2,961,1200,B
Floor-5-Wing-South-Line-5,1832,2000,B
Floor-5-Wing-North-Line-2,1014,1200,A
Floor-3-Wing-North-Line-3,639,800,B
Floor-5-Wing-North-Line-5,756,800,B
Floor-1-Wing-South-Line-1,1163,1200,B
Floor-4-Wing-North-Line-2,1957,2000,A
Floor-2-Wing-South-Line-1,1188,1500,B
Floor-5-Wing-North-Line-2,1483,1500,B
Floor-1-Wing-South-Line-3,1096,1200,B
Floor-2-Wing-North-Line-3,655,800,C
Floor-1-Wing-North-Line-2,506,500,A
Floor-3-Wing-North-Line-1,443,500,B
Floor-5-Wing-South-Line-4,1024,1200,C
Floor-5-Wing-South-Line-5,1441,1500,A
Floor-4-Wing-North-Line-1,1484,1500,A
Floor-5-Wing-South-Line-4,1981,2000,C
Floor-1-Wing-North-Line-5,644,800,A
Floor-2-Wing-South-Line-4,432,500,C
Floor-5-Wing-North-Line-4,1354,1500,A
Floor-4-Wing-South-Line-3,1411,1500,A
Floor-5-Wing-North-Line-3,1358,1500,A
Floor-3-Wing-South-Line-3,1196,1200,A
Floor-1-Wing-North-Line-2,1057,1200,C
Floor-4-Wing-South-Line-5,1433,1500,A
Floor-4-Wing-South-Line-2,500,500,B
Floor-3-Wing-North-Line-2,1428,1500,A
Floor-4-Wing-North-Line-4,700,800,C
Floor-5-Wing-South-Line-4,1081,1200,A
Floor-3-Wing-South-Line-5,422,500,B
Floor-4-Wing-North-Line-5,408,500,B
Floor-3-Wing-South-Line-3,694,800,C
Floor-1-Wing-South-Line-5,1449,1500,B
Floor-4-Wing-South-Line-3,731,800,A
Floor-1-Wing-South-Line-2,1038,1200,B
Floor-3-Wing-South-Line-2,688,800,A
Floor-1-Wing-North-Line-1,473,500,C
Floor-4-Wing-South-Line-1,802,800,C
Floor-1-Wing-South-Line-5,1833,2000,C
Floor-2-Wing-North-Line-5,702,800,C
Floor-5-Wing-North-Line-4,749,800,B
Floor-2-Wing-North-Line-2,459,500,B
Floor-3-Wing-South-Line-3,1772,2000,C
Floor-3-Wing-North-Line-5,497,500,A
Floor-4-Wing-South-Line-5,448,500,A
Floor-4-Wing-North-Line-5,647,800,B
Floor-4-Wing-North-Line-3,789,800,C
Floor-2-Wing-North-Line-2,1925,2000,C
Floor-2-Wing-North-Line-5,953,1200,B
Floor-5-Wing-South-Line-3,1035,1200,A
Floor-3-Wing-North-Line-3,1148,1200,C
Floor-1-Wing-South-Line-2,1051,1200,C
Floor-1-Wing-South-Line-1,1578,2000,B
Floor-5-Wing-South-Line-3,682,800,C
Floor-1-Wing-South-Line-5,1627,2000,B
Floor-5-Wing-North-Line-4,710,800,C
Floor-5-Wing-North-Line-1,454,500,A
Floor-4-Wing-North-Line-5,1233,1500,C
Floor-2-Wing-South-Line-3,963,1200,C
Floor-4-Wing-South-Line-4,626,800,C
Floor-5-Wing-South-Line-2,1138,1200,A
Floor-2-Wing-North-Line-4,1913,2000,B
Floor-1-Wing-South-Line-1,495,500,B
Floor-5-Wing-South-Line-1,412,500,A
Floor-4-Wing-North-Line-4,1244,1500,C
Floor-2-Wing-North-Line-3,1259,1500,A
Floor-4-Wing-South-Line-5,1082,1200,C
Floor-1-Wing-North-Line-2,1889,2000,B
Floor-1-Wing-South-Line-4,471,500,C
Floor-4-Wing-North-Line-3,700,800,A
Floor-5-Wing-North-Line-3,398,500,C
Floor-3-Wing-North-Line-5,1153,1200,C
Floor-1-Wing-South-Line-3,1656,2000,C
Floor-5-Wing-South-Line-4,1073,1200,C
Floor-1-Wing-South-Line-2,475,500,A
Floor-2-Wing-North-Line-1,1634,2000,B
Floor-4-Wing-North-Line-3,435,500,A
Floor-4-Wing-South-Line-1,1974,2000,B
Floor-5-Wing-South-Line-3,1368,1500,B
Floor-5-Wing-South-Line-3,1639,2000,B
Floor-5-Wing-North-Line-1,468,500,C
Floor-3-Wing-North-Line-4,1207,1500,C
Floor-4-Wing-North-Line-4,1436,1500,C
Floor-4-Wing-South-Line-1,1272,1500,A
Floor-3-Wing-South-Line-1,1318,1500,B
Floor-5-Wing-North-Line-5,503,500,B
Floor-4-Wing-South-Line-1,637,800,C
Floor-3-Wing-North-Line-1,716,800,A
Floor-4-Wing-North-Line-2,624,800,C
Floor-4-Wing-South-Line-5,720,800,B
Floor-5-Wing-North-Line-4,800,800,B
Floor-2-Wing-South-Line-5,652,800,A
Floor-5-Wing-South-Line-3,1489,1500,B
Floor-3-Wing-North-Line-4,956,1200,A
Floor-2-Wing-South-Line-1,505,500,A
Floor-2-Wing-North-Line-4,701,800,C
Floor-1-Wing-North-Line-2,1037,1200,C
Floor-3-Wing-North-Line-3,812,800,C
Floor-4-Wing-South-Line-3,470,500,B
Floor-1-Wing-North-Line-4,1370,1500,C
Floor-2-Wing-North-Line-3,1149,1200,B
Floor-5-Wing-South-Line-3,450,500,C
Floor-2-Wing-South-Line-4,1840,2000,C
Floor-3-Wing-South-Line-2,1815,2000,B
Floor-1-Wing-North-Line-5,466,500,A
Floor-4-Wing-South-Line-1,1596,2000,A
Floor-2-Wing-South-Line-3,689,800,C
Floor-2-Wing-South-Line-2,1975,2000,C
Floor-3-Wing-South-Line-2,1189,1500,B
Floor-5-Wing-South-Line-1,454,500,B
Floor-5-Wing-South-Line-1,1064,1200,C
Floor-5-Wing-North-Line-1,794,800,A
Floor-1-Wing-North-Line-4,1423,1500,B
Floor-1-Wing-South-Line-5,981,1200,A
Floor-2-Wing-South-Line-4,1196,1500,B
Floor-5-Wing-North-Line-5,1398,1500,A
Floor-5-Wing-North-Line-1,1897,2000,C
Floor-1-Wing-South-Line-2,472,500,B
Floor-2-Wing-North-Line-2,1077,1200,A
Floor-5-Wing-South-Line-5,471,500,B
Floor-3-Wing-North-Line-4,1408,1500,B
Floor-4-Wing-North-Line-3,1275,1500,B
Floor-4-Wing-South-Line-3,505,500,B
Floor-5-Wing-North-Line-5,1568,2000,B
Floor-5-Wing-North-Line-2,456,500,B
Floor-1-Wing-South-Line-4,502,500,B
Floor-5-Wing-North-Line-5,1885,2000,A
Floor-4-Wing-South-Line-3,1600,2000,A
Floor-4-Wing-North-Line-3,444,500,C
Floor-1-Wing-South-Line-5,1044,1200,C
Floor-1-Wing-North-Line-2,1862,2000,C
Floor-1-Wing-South-Line-5,1701,2000,A
Floor-1-Wing-South-Line-2,451,500,B
Floor-1-Wing-North-Line-1,1173,1200,A
Floor-3-Wing-North-Line-3,1594,2000,C
Floor-1-Wing-South-Line-1,1804,2000,B
Floor-3-Wing-North-Line-1,426,500,C
Floor-3-Wing-North-Line-2,430,500,B
Floor-3-Wing-South-Line-3,1151,1200,A
Floor-2-Wing-South-Line-4,1347,1500,B
Floor-5-Wing-North-Line-2,2027,2000,C
Floor-3-Wing-North-Line-4,1087,1200,A
Floor-1-Wing-North-Line-3,2002,2000,B
Floor-2-Wing-South-Line-1,1308,1500,B
Floor-5-Wing-North-Line-4,1059,1200,C
Floor-2-Wing-South-Line-1,716,800,B
Floor-1-Wing-South-Line-5,428,500,B
Floor-1-Wing-North-Line-4,625,800,B
Floor-1-Wing-North-Line-4,1868,2000,C
Floor-4-Wing-North-Line-3,1976,2000,A
Floor-1-Wing-South-Line-2,1982,2000,B
Floor-1-Wing-North-Line-2,1957,2000,C
Floor-4-Wing-South-Line-1,2017,2000,A
Floor-1-Wing-South-Line-2,1178,1500,B
Floor-4-Wing-South-Line-3,643,800,C
Floor-4-Wing-South-Line-1,1649,2000,C
Floor-1-Wing-North-Line-5,960,1200,A
Floor-4-Wing-South-Line-3,1691,2000,A
Floor-4-Wing-South-Line-2,454,500,B
Floor-5-Wing-North-Line-3,970,1200,A
Floor-1-Wing-North-Line-3,415,500,A
Floor-4-Wing-North-Line-5,733,800,A
